date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-10;19;Metropolitana; 1,4316603;1,25132189; 1,6533796
2020-05-11;20;Metropolitana; 1,3839139;1,21170434; 1,5869303
2020-05-12;20;Metropolitana; 1,3753435;1,21786868; 1,5638550
2020-05-13;20;Metropolitana; 1,4296893;1,27233358; 1,6153045
2020-05-14;20;Metropolitana; 1,4493191;1,27507767; 1,6394522
2020-05-15;20;Metropolitana; 1,4251649;1,24578641; 1,6205622
2020-05-16;20;Metropolitana; 1,3427884;1,17800607; 1,5297454
2020-05-17;20;Metropolitana; 1,3122408;1,17289827; 1,4815065
2020-05-18;21;Metropolitana; 1,2895065;1,16542935; 1,4403799
2020-05-19;21;Metropolitana; 1,3324298;1,21489868; 1,4732624
2020-05-20;21;Metropolitana; 1,4027571;1,26855182; 1,5488622
2020-05-21;21;Metropolitana; 1,4205176;1,26182395; 1,5821865
2020-05-22;21;Metropolitana; 1,4379429;1,26664592; 1,6178792
2020-05-23;21;Metropolitana; 1,4196196;1,24343236; 1,6088503
2020-05-24;21;Metropolitana; 1,3839895;1,21528969; 1,5738577
2020-05-25;22;Metropolitana; 1,4151871;1,25374682; 1,6037550
2020-05-26;22;Metropolitana; 1,3813304;1,21782540; 1,5652567
2020-05-27;22;Metropolitana; 1,3319905;1,18256702; 1,5058523
2020-05-28;22;Metropolitana; 1,2981335;1,16687359; 1,4558453
2020-05-29;22;Metropolitana; 1,2507686;1,13631649; 1,3890954
2020-05-30;22;Metropolitana; 1,2378878;1,13974323; 1,3589110
2020-05-31;22;Metropolitana; 1,2424489;1,15168061; 1,3500623
2020-06-01;23;Metropolitana; 1,2595139;1,16765464; 1,3623767
2020-06-02;23;Metropolitana; 1,1953147;1,10425541; 1,2929099
2020-06-03;23;Metropolitana; 1,1560541;1,08213652; 1,2431218
2020-06-04;23;Metropolitana; 1,1235220;1,06481470; 1,1957977
2020-06-05;23;Metropolitana; 1,0824023;1,03681937; 1,1402710
2020-06-06;23;Metropolitana; 1,0839536;1,05020963; 1,1295087
2020-06-07;23;Metropolitana; 1,1091413;1,07871118; 1,1479726
2020-06-08;24;Metropolitana; 1,0724576;1,03840385; 1,1091527
2020-06-09;24;Metropolitana; 1,0475024;1,02070589; 1,0796977
2020-06-10;24;Metropolitana; 1,0534713;1,03251821; 1,0798296
2020-06-11;24;Metropolitana; 1,0517278;1,03272293; 1,0746832
2020-06-12;24;Metropolitana; 1,0898597;1,07074833; 1,1118346
2020-06-13;24;Metropolitana; 1,1057184;1,07794278; 1,1309278
2020-06-14;24;Metropolitana; 1,1102304;1,07489875; 1,1409418
2020-06-15;25;Metropolitana; 1,0718063;1,03426826; 1,1065553
2020-06-16;25;Metropolitana; 1,0736632;1,04432796; 1,1067562
2020-06-17;25;Metropolitana; 1,0499978;1,02327275; 1,0795766
2020-06-18;25;Metropolitana; 1,0260622;1,00574752; 1,0508670
2020-06-19;25;Metropolitana; 1,0403547;1,02512227; 1,0594689
2020-06-20;25;Metropolitana; 1,0235359;1,00925565; 1,0404261
2020-06-21;25;Metropolitana; 0,9922380;0,98000566; 1,0063708
2020-06-22;26;Metropolitana; 0,9805780;0,96961113; 0,9919342
2020-06-23;26;Metropolitana; 0,9744293;0,96213198; 0,9875303
2020-06-24;26;Metropolitana; 0,9397293;0,92601275; 0,9542932
2020-06-25;26;Metropolitana; 0,9254982;0,90736390; 0,9484967
2020-06-26;26;Metropolitana; 0,8866836;0,86386717; 0,9143763
2020-06-27;26;Metropolitana; 0,8672660;0,83752511; 0,9054959
2020-06-28;26;Metropolitana; 0,8331375;0,79704816; 0,8774581
2020-06-29;27;Metropolitana; 0,8340525;0,78956435; 0,8887501
2020-06-30;27;Metropolitana; 0,8282670;0,77854340; 0,8849225
2020-07-01;27;Metropolitana; 0,8125922;0,76080310; 0,8697744
2020-07-02;27;Metropolitana; 0,8088988;0,75437199; 0,8696585
2020-07-03;27;Metropolitana; 0,7900448;0,73449356; 0,8509378
2020-07-04;27;Metropolitana; 0,7932403;0,73435536; 0,8596095
2020-07-05;27;Metropolitana; 0,7876140;0,72747721; 0,8531897
2020-07-06;28;Metropolitana; 0,7888181;0,72745528; 0,8555480
2020-07-07;28;Metropolitana; 0,7945374;0,73283586; 0,8613032
2020-07-08;28;Metropolitana; 0,7927102;0,73153425; 0,8570947
2020-07-09;28;Metropolitana; 0,7895811;0,72953387; 0,8529284
2020-07-10;28;Metropolitana; 0,7926829;0,73241531; 0,8567819
2020-07-11;28;Metropolitana; 0,7774318;0,71869024; 0,8393815
2020-07-12;28;Metropolitana; 0,7843982;0,72407375; 0,8500831
2020-07-13;29;Metropolitana; 0,7843259;0,72358707; 0,8495289
2020-07-14;29;Metropolitana; 0,7708840;0,71142642; 0,8339112
2020-07-15;29;Metropolitana; 0,7849983;0,72309574; 0,8526983
2020-07-16;29;Metropolitana; 0,8158930;0,75223892; 0,8834175
2020-07-17;29;Metropolitana; 0,8263781;0,76535683; 0,8858094
2020-07-18;29;Metropolitana; 0,8088949;0,75412418; 0,8615747
2020-07-19;29;Metropolitana; 0,7857474;0,73328933; 0,8395800
2020-07-20;30;Metropolitana; 0,7893287;0,73468785; 0,8492395
2020-07-21;30;Metropolitana; 0,7946334;0,73741371; 0,8557983
2020-07-22;30;Metropolitana; 0,8160499;0,75699857; 0,8788047
2020-07-23;30;Metropolitana; 0,8139154;0,75688112; 0,8707286
2020-07-24;30;Metropolitana; 0,8210599;0,76505713; 0,8773196
2020-07-25;30;Metropolitana; 0,8278853;0,77307193; 0,8828120
2020-07-26;30;Metropolitana; 0,8080823;0,75644443; 0,8591184
2020-07-27;31;Metropolitana; 0,8084800;0,75640226; 0,8630500
2020-07-28;31;Metropolitana; 0,8283149;0,77357302; 0,8861605
2020-07-29;31;Metropolitana; 0,8577708;0,80257149; 0,9133305
2020-07-30;31;Metropolitana; 0,8505473;0,80023546; 0,8986583
2020-07-31;31;Metropolitana; 0,8296040;0,78308299; 0,8740904
2020-08-01;31;Metropolitana; 0,8357134;0,78798545; 0,8851778
2020-08-02;31;Metropolitana; 0,8607847;0,81080821; 0,9119426
2020-08-03;32;Metropolitana; 0,8657932;0,81829914; 0,9123204
2020-08-04;32;Metropolitana; 0,8755468;0,83008686; 0,9194963
2020-08-05;32;Metropolitana; 0,8951163;0,85100614; 0,9373127
2020-08-06;32;Metropolitana; 0,8898431;0,84946531; 0,9273717
2020-08-07;32;Metropolitana; 0,8811297;0,84297183; 0,9172213
2020-08-08;32;Metropolitana; 0,8862293;0,84788031; 0,9245629
2020-08-09;32;Metropolitana; 0,8977901;0,85939101; 0,9360079
2020-08-10;33;Metropolitana; 0,8879190;0,85100486; 0,9241399
2020-08-11;33;Metropolitana; 0,8880712;0,85140956; 0,9255765
2020-08-12;33;Metropolitana; 0,8895264;0,85228958; 0,9271073
2020-03-17;12;Los Ríos; 6,6283820;0,68629140;20,1180695
2020-03-18;12;Los Ríos; 4,3448120;0,44312376;13,6828827
2020-03-19;12;Los Ríos; 3,2600031;0,36811487; 9,8189572
2020-03-20;12;Los Ríos; 2,6760852;0,30570315; 7,6747328
2020-03-21;12;Los Ríos; 2,3684216;0,28270778; 6,6887956
2020-03-22;12;Los Ríos; 2,1371097;0,26263717; 5,9132814
2020-03-23;13;Los Ríos; 4,9649301;1,59523492;10,1975447
2020-03-24;13;Los Ríos; 5,1378619;1,79747417;10,5859138
2020-03-25;13;Los Ríos; 5,8071871;2,28449893;11,8384919
2020-03-26;13;Los Ríos; 4,5385971;1,77936772; 9,3829092
2020-03-27;13;Los Ríos; 4,4930600;2,03994384; 8,8871166
2020-03-28;13;Los Ríos; 3,6285476;1,73692584; 6,9503237
2020-03-29;13;Los Ríos; 3,6799086;1,97089828; 6,6152490
2020-03-30;14;Los Ríos; 2,9869989;1,61617114; 5,1984115
2020-03-31;14;Los Ríos; 2,7173299;1,60201183; 4,4817951
2020-04-01;14;Los Ríos; 2,3008524;1,42212231; 3,6363604
2020-04-02;14;Los Ríos; 1,9631052;1,29010649; 2,9537087
2020-04-03;14;Los Ríos; 1,8893828;1,31190278; 2,6960262
2020-04-04;14;Los Ríos; 1,8489175;1,32966443; 2,5486390
2020-04-05;14;Los Ríos; 1,7775524;1,29961463; 2,3925582
2020-04-06;15;Los Ríos; 1,5836369;1,16932706; 2,1113781
2020-04-07;15;Los Ríos; 1,4521299;1,10209668; 1,8900933
2020-04-08;15;Los Ríos; 1,3315444;1,03244845; 1,6955162
2020-04-09;15;Los Ríos; 1,2538921;0,99239145; 1,5638584
2020-04-10;15;Los Ríos; 1,1656554;0,92939583; 1,4382185
2020-04-11;15;Los Ríos; 1,1327690;0,91541971; 1,3772660
2020-04-12;15;Los Ríos; 1,0170128;0,82133417; 1,2392269
2020-04-13;16;Los Ríos; 0,9653660;0,77378282; 1,1761442
2020-04-14;16;Los Ríos; 0,9572045;0,76851640; 1,1663238
2020-04-15;16;Los Ríos; 0,9234682;0,73898494; 1,1320602
2020-04-16;16;Los Ríos; 0,9245709;0,73930958; 1,1327602
2020-04-17;16;Los Ríos; 0,8422120;0,66029735; 1,0424140
2020-04-18;16;Los Ríos; 0,7659428;0,59168037; 0,9659167
2020-04-19;16;Los Ríos; 0,6949652;0,51914583; 0,8970150
2020-04-20;17;Los Ríos; 0,7378372;0,54961427; 0,9632003
2020-04-21;17;Los Ríos; 0,7830098;0,58120558; 1,0241804
2020-04-22;17;Los Ríos; 0,8107052;0,60173172; 1,0566721
2020-04-23;17;Los Ríos; 0,8195792;0,60753957; 1,0641184
2020-04-24;17;Los Ríos; 0,7765591;0,56996807; 1,0158779
2020-04-25;17;Los Ríos; 0,7673514;0,55886020; 1,0102606
2020-04-26;17;Los Ríos; 0,7404419;0,53249980; 0,9883563
2020-04-27;18;Los Ríos; 0,7651973;0,54589368; 1,0292256
2020-04-28;18;Los Ríos; 0,6204841;0,42063340; 0,8586289
2020-04-29;18;Los Ríos; 0,6683775;0,45007776; 0,9333266
2020-04-30;18;Los Ríos; 0,8093000;0,55242100; 1,1233503
2020-05-01;18;Los Ríos; 0,8304876;0,57028268; 1,1401465
2020-05-02;18;Los Ríos; 0,9875782;0,69978715; 1,3299774
2020-05-03;18;Los Ríos; 1,0306057;0,73875607; 1,3644993
2020-05-04;19;Los Ríos; 0,9339942;0,65845321; 1,2544805
2020-05-05;19;Los Ríos; 0,8250716;0,56918248; 1,1329807
2020-05-06;19;Los Ríos; 0,7727978;0,52029656; 1,0773677
2020-05-07;19;Los Ríos; 0,8098274;0,53894628; 1,1365239
2020-05-08;19;Los Ríos; 0,8474752;0,56715631; 1,1827469
2020-05-09;19;Los Ríos; 0,8784898;0,58903734; 1,2316298
2020-05-10;19;Los Ríos; 0,8784499;0,58721268; 1,2351037
2020-05-11;20;Los Ríos; 0,9057346;0,60473349; 1,2664519
2020-05-12;20;Los Ríos; 1,0263121;0,70281383; 1,4179082
2020-05-13;20;Los Ríos; 1,0051944;0,68467495; 1,3910913
2020-05-14;20;Los Ríos; 0,8458585;0,55135272; 1,2037611
2020-05-15;20;Los Ríos; 1,0349096;0,70402485; 1,4231155
2020-05-16;20;Los Ríos; 0,8084625;0,51416279; 1,1656568
2020-05-17;20;Los Ríos; 0,7971164;0,50551244; 1,1596516
2020-05-18;21;Los Ríos; 0,9451428;0,61438296; 1,3493263
2020-05-19;21;Los Ríos; 1,1560515;0,78153414; 1,5997588
2020-05-20;21;Los Ríos; 1,7743475;1,30376324; 2,3253119
2020-05-21;21;Los Ríos; 1,9227816;1,38955083; 2,5308467
2020-05-22;21;Los Ríos; 1,7622769;1,22010038; 2,4143582
2020-05-23;21;Los Ríos; 1,7818144;1,26548993; 2,4224100
2020-05-24;21;Los Ríos; 1,9290565;1,39594409; 2,6051725
2020-05-25;22;Los Ríos; 1,7658536;1,26690079; 2,3961327
2020-05-26;22;Los Ríos; 1,6093617;1,17442602; 2,1681452
2020-05-27;22;Los Ríos; 1,4948483;1,11953250; 1,9618923
2020-05-28;22;Los Ríos; 1,4564472;1,12389468; 1,8675108
2020-05-29;22;Los Ríos; 1,4269185;1,11967360; 1,7934766
2020-05-30;22;Los Ríos; 1,4938220;1,19151995; 1,8506532
2020-05-31;22;Los Ríos; 1,4809823;1,18002347; 1,8281407
2020-06-01;23;Los Ríos; 1,3880718;1,10839391; 1,7104182
2020-06-02;23;Los Ríos; 1,2864213;1,03699745; 1,5746169
2020-06-03;23;Los Ríos; 1,0901776;0,88203571; 1,3292312
2020-06-04;23;Los Ríos; 1,0245494;0,84128988; 1,2288375
2020-06-05;23;Los Ríos; 1,0720780;0,89099790; 1,2691973
2020-06-06;23;Los Ríos; 1,0441118;0,86595678; 1,2341998
2020-06-07;23;Los Ríos; 1,0405014;0,86404231; 1,2319716
2020-06-08;24;Los Ríos; 1,0411229;0,86747746; 1,2314265
2020-06-09;24;Los Ríos; 1,1464138;0,96672906; 1,3432125
2020-06-10;24;Los Ríos; 1,1309989;0,95059924; 1,3248654
2020-06-11;24;Los Ríos; 1,1112753;0,93213158; 1,3065822
2020-06-12;24;Los Ríos; 1,1251663;0,94850611; 1,3133162
2020-06-13;24;Los Ríos; 1,0490129;0,88083997; 1,2349603
2020-06-14;24;Los Ríos; 1,0275629;0,86300802; 1,2069932
2020-06-15;25;Los Ríos; 1,2023084;1,02690630; 1,3925093
2020-06-16;25;Los Ríos; 1,1624116;0,98444408; 1,3516462
2020-06-17;25;Los Ríos; 1,1538384;0,97541529; 1,3457346
2020-06-18;25;Los Ríos; 1,1539686;0,98169063; 1,3401388
2020-06-19;25;Los Ríos; 1,1274828;0,96011916; 1,3105594
2020-06-20;25;Los Ríos; 1,0995208;0,93644759; 1,2785891
2020-06-21;25;Los Ríos; 1,1017773;0,94173357; 1,2763673
2020-06-22;26;Los Ríos; 1,0982751;0,94091208; 1,2673275
2020-06-23;26;Los Ríos; 0,9775658;0,83076734; 1,1376369
2020-06-24;26;Los Ríos; 0,9625671;0,82015366; 1,1172679
2020-06-25;26;Los Ríos; 0,9812542;0,83820424; 1,1380899
2020-06-26;26;Los Ríos; 0,9501941;0,80818269; 1,1045850
2020-06-27;26;Los Ríos; 0,9523302;0,80946472; 1,1064172
2020-06-28;26;Los Ríos; 1,0166477;0,86726233; 1,1793222
2020-06-29;27;Los Ríos; 0,8908464;0,75365186; 1,0417082
2020-06-30;27;Los Ríos; 0,9529549;0,80700533; 1,1116739
2020-07-01;27;Los Ríos; 0,9484944;0,80270373; 1,1071940
2020-07-02;27;Los Ríos; 0,8961033;0,75481360; 1,0531458
2020-07-03;27;Los Ríos; 0,8680596;0,72579470; 1,0253412
2020-07-04;27;Los Ríos; 0,8703832;0,72507920; 1,0307672
2020-07-05;27;Los Ríos; 0,7796126;0,63913638; 0,9370256
2020-07-06;28;Los Ríos; 0,7838759;0,63788519; 0,9488980
2020-07-07;28;Los Ríos; 0,8203486;0,66278098; 0,9953793
2020-07-08;28;Los Ríos; 0,8622430;0,70019514; 1,0432576
2020-07-09;28;Los Ríos; 0,8983020;0,72967710; 1,0845015
2020-07-10;28;Los Ríos; 0,8719465;0,70899856; 1,0510784
2020-07-11;28;Los Ríos; 0,8965865;0,72911132; 1,0830499
2020-07-12;28;Los Ríos; 0,7646441;0,60905093; 0,9371990
2020-07-13;29;Los Ríos; 0,7250573;0,56934262; 0,9018795
2020-07-14;29;Los Ríos; 0,7292872;0,56921515; 0,9182646
2020-07-15;29;Los Ríos; 0,7640166;0,58834258; 0,9649318
2020-07-16;29;Los Ríos; 0,9638091;0,75805640; 1,1969639
2020-07-17;29;Los Ríos; 1,1920357;0,96917381; 1,4396559
2020-07-18;29;Los Ríos; 1,1485432;0,93517246; 1,3841818
2020-07-19;29;Los Ríos; 1,1601785;0,94375050; 1,3998264
2020-07-20;30;Los Ríos; 1,1607254;0,95061671; 1,3981062
2020-07-21;30;Los Ríos; 1,1293515;0,92324652; 1,3609624
2020-07-22;30;Los Ríos; 1,0612344;0,86724827; 1,2773202
2020-07-23;30;Los Ríos; 0,9880741;0,80724831; 1,1915700
2020-07-24;30;Los Ríos; 0,9763279;0,79671976; 1,1762719
2020-07-25;30;Los Ríos; 0,9897567;0,80964287; 1,1877077
2020-07-26;30;Los Ríos; 1,0598299;0,87273034; 1,2670024
2020-07-27;31;Los Ríos; 1,0905561;0,89872396; 1,3002314
2020-07-28;31;Los Ríos; 1,0478928;0,86405157; 1,2522569
2020-07-29;31;Los Ríos; 1,0286273;0,85079752; 1,2274977
2020-07-30;31;Los Ríos; 0,9323491;0,75784863; 1,1225222
2020-07-31;31;Los Ríos; 0,7733117;0,61581543; 0,9497057
2020-08-01;31;Los Ríos; 0,7642549;0,60162171; 0,9498037
2020-08-02;31;Los Ríos; 0,7817719;0,60780808; 0,9820595
2020-08-03;32;Los Ríos; 0,7975953;0,61788710; 1,0088647
2020-08-04;32;Los Ríos; 0,8352595;0,64666799; 1,0532563
2020-08-05;32;Los Ríos; 0,9142186;0,71704364; 1,1427864
2020-08-06;32;Los Ríos; 0,9147613;0,71702082; 1,1359969
2020-08-07;32;Los Ríos; 0,9320500;0,73353252; 1,1557413
2020-08-08;32;Los Ríos; 1,0242586;0,81502843; 1,2588437
2020-08-09;32;Los Ríos; 0,9782381;0,77421626; 1,2089329
2020-08-10;33;Los Ríos; 1,0572067;0,84548570; 1,2931870
2020-08-11;33;Los Ríos; 1,1513946;0,93003400; 1,3950204
2020-08-12;33;Los Ríos; 1,1637236;0,94329915; 1,4093641
2020-03-17;12;Arica y Parinacota; 5,0094673;0,13216455;18,4581882
2020-03-18;12;Arica y Parinacota; 4,9579266;0,13208637;18,2488436
2020-03-19;12;Arica y Parinacota;10,0210989;1,22458356;28,1382235
2020-03-20;12;Arica y Parinacota; 6,6819710;0,72506597;20,4562364
2020-03-21;12;Arica y Parinacota; 4,3399189;0,46748628;13,3123798
2020-03-22;12;Arica y Parinacota; 4,8668636;0,91915051;12,7258787
2020-03-23;13;Arica y Parinacota; 3,5924985;0,66394602; 9,4508727
2020-03-24;13;Arica y Parinacota; 2,7218290;0,50661677; 6,9964433
2020-03-25;13;Arica y Parinacota; 2,2248215;0,43338721; 5,5706138
2020-03-26;13;Arica y Parinacota; 2,5968682;0,67446600; 5,8823075
2020-03-27;13;Arica y Parinacota; 2,2338591;0,58986856; 5,0410921
2020-03-28;13;Arica y Parinacota; 1,9183229;0,49733878; 4,3365913
2020-03-29;13;Arica y Parinacota; 2,1438501;0,68969919; 4,4974950
2020-03-30;14;Arica y Parinacota; 2,6499605;1,05365595; 5,1081738
2020-03-31;14;Arica y Parinacota; 2,2087620;0,84156380; 4,3157886
2020-04-01;14;Arica y Parinacota; 1,8536855;0,70302904; 3,6424684
2020-04-02;14;Arica y Parinacota; 1,6232318;0,63760191; 3,1087653
2020-04-03;14;Arica y Parinacota; 2,5367490;1,28323062; 4,2809899
2020-04-04;14;Arica y Parinacota; 2,1309362;1,03062478; 3,6793753
2020-04-05;14;Arica y Parinacota; 4,0280469;2,43710707; 6,1965717
2020-04-06;15;Arica y Parinacota; 4,3835577;2,34402451; 7,0637772
2020-04-07;15;Arica y Parinacota; 3,8488825;1,99989485; 6,6676756
2020-04-08;15;Arica y Parinacota; 3,1585165;1,72352786; 5,4435584
2020-04-09;15;Arica y Parinacota; 2,6982625;1,58867162; 4,4608493
2020-04-10;15;Arica y Parinacota; 2,4056879;1,52327252; 3,7587922
2020-04-11;15;Arica y Parinacota; 2,3620386;1,57866282; 3,5013630
2020-04-12;15;Arica y Parinacota; 2,0370071;1,38837988; 2,9267733
2020-04-13;16;Arica y Parinacota; 1,6639148;1,18077582; 2,3277679
2020-04-14;16;Arica y Parinacota; 1,5191151;1,13949326; 2,0250720
2020-04-15;16;Arica y Parinacota; 1,4180893;1,09706579; 1,8176023
2020-04-16;16;Arica y Parinacota; 1,3488177;1,07217717; 1,6877814
2020-04-17;16;Arica y Parinacota; 1,2588917;1,01479324; 1,5505319
2020-04-18;16;Arica y Parinacota; 1,2682396;1,03549897; 1,5260989
2020-04-19;16;Arica y Parinacota; 1,0867846;0,88441069; 1,3174216
2020-04-20;17;Arica y Parinacota; 1,0825161;0,89420958; 1,2900936
2020-04-21;17;Arica y Parinacota; 1,0390088;0,85722011; 1,2389333
2020-04-22;17;Arica y Parinacota; 1,0281184;0,84779497; 1,2257204
2020-04-23;17;Arica y Parinacota; 1,1777213;0,98565286; 1,3894006
2020-04-24;17;Arica y Parinacota; 1,2943522;1,09437466; 1,5101891
2020-04-25;17;Arica y Parinacota; 1,1233337;0,92960180; 1,3307782
2020-04-26;17;Arica y Parinacota; 1,0800680;0,90007357; 1,2764141
2020-04-27;18;Arica y Parinacota; 1,1620232;0,98018088; 1,3615705
2020-04-28;18;Arica y Parinacota; 1,1181241;0,94024035; 1,3112132
2020-04-29;18;Arica y Parinacota; 1,0909054;0,92064946; 1,2743993
2020-04-30;18;Arica y Parinacota; 1,0850496;0,91459942; 1,2668933
2020-05-01;18;Arica y Parinacota; 1,1591425;0,98543044; 1,3458271
2020-05-02;18;Arica y Parinacota; 1,1457918;0,97255548; 1,3339922
2020-05-03;18;Arica y Parinacota; 1,1001934;0,93329126; 1,2823722
2020-05-04;19;Arica y Parinacota; 0,9729491;0,81761230; 1,1422707
2020-05-05;19;Arica y Parinacota; 0,9556759;0,80662208; 1,1189856
2020-05-06;19;Arica y Parinacota; 0,9180015;0,77030751; 1,0770139
2020-05-07;19;Arica y Parinacota; 0,7759467;0,64023386; 0,9244022
2020-05-08;19;Arica y Parinacota; 0,6172320;0,49162104; 0,7602922
2020-05-09;19;Arica y Parinacota; 0,6923758;0,54229557; 0,8751556
2020-05-10;19;Arica y Parinacota; 0,7098446;0,54859458; 0,9059034
2020-05-11;20;Arica y Parinacota; 0,7396303;0,57038971; 0,9385634
2020-05-12;20;Arica y Parinacota; 0,7568790;0,58483724; 0,9550395
2020-05-13;20;Arica y Parinacota; 0,8374435;0,65180831; 1,0484361
2020-05-14;20;Arica y Parinacota; 0,8442058;0,66300025; 1,0490353
2020-05-15;20;Arica y Parinacota; 0,7408888;0,57223560; 0,9278380
2020-05-16;20;Arica y Parinacota; 0,7666960;0,59061691; 0,9713857
2020-05-17;20;Arica y Parinacota; 0,8097734;0,61972193; 1,0251331
2020-05-18;21;Arica y Parinacota; 1,0843082;0,85965549; 1,3346347
2020-05-19;21;Arica y Parinacota; 1,2946173;1,05664210; 1,5574230
2020-05-20;21;Arica y Parinacota; 1,2347167;0,99793869; 1,4969936
2020-05-21;21;Arica y Parinacota; 1,4261780;1,16733923; 1,7200753
2020-05-22;21;Arica y Parinacota; 1,5087602;1,21679220; 1,8312074
2020-05-23;21;Arica y Parinacota; 1,3972729;1,11128625; 1,7256114
2020-05-24;21;Arica y Parinacota; 1,4105701;1,13740707; 1,7330438
2020-05-25;22;Arica y Parinacota; 1,3443057;1,08885358; 1,6409961
2020-05-26;22;Arica y Parinacota; 1,3268702;1,08946863; 1,6062044
2020-05-27;22;Arica y Parinacota; 1,3281727;1,10330649; 1,5874627
2020-05-28;22;Arica y Parinacota; 1,3658464;1,13946855; 1,6195696
2020-05-29;22;Arica y Parinacota; 1,3752296;1,15137408; 1,6231679
2020-05-30;22;Arica y Parinacota; 1,2688911;1,05845138; 1,5015076
2020-05-31;22;Arica y Parinacota; 1,3700736;1,16458038; 1,6022588
2020-06-01;23;Arica y Parinacota; 1,2729682;1,07382429; 1,4920802
2020-06-02;23;Arica y Parinacota; 1,1714702;0,99580458; 1,3711299
2020-06-03;23;Arica y Parinacota; 1,3444414;1,16745688; 1,5387228
2020-06-04;23;Arica y Parinacota; 1,3029285;1,12062422; 1,5007387
2020-06-05;23;Arica y Parinacota; 1,3497173;1,16199607; 1,5514103
2020-06-06;23;Arica y Parinacota; 1,3767977;1,18231638; 1,5840516
2020-06-07;23;Arica y Parinacota; 1,3450975;1,15223352; 1,5546612
2020-06-08;24;Arica y Parinacota; 1,2925121;1,11309267; 1,4914955
2020-06-09;24;Arica y Parinacota; 1,3246875;1,15145436; 1,5181596
2020-06-10;24;Arica y Parinacota; 1,2405221;1,07492196; 1,4220188
2020-06-11;24;Arica y Parinacota; 1,2283202;1,07763227; 1,3970438
2020-06-12;24;Arica y Parinacota; 1,2444068;1,10090869; 1,4039236
2020-06-13;24;Arica y Parinacota; 1,3136617;1,16593086; 1,4733905
2020-06-14;24;Arica y Parinacota; 1,2871883;1,13130453; 1,4504505
2020-06-15;25;Arica y Parinacota; 1,2504954;1,10180360; 1,4108897
2020-06-16;25;Arica y Parinacota; 1,1889526;1,05290812; 1,3384500
2020-06-17;25;Arica y Parinacota; 1,1629499;1,04167314; 1,2995448
2020-06-18;25;Arica y Parinacota; 1,0937721;0,98312868; 1,2126242
2020-06-19;25;Arica y Parinacota; 1,0903950;0,98976224; 1,2006566
2020-06-20;25;Arica y Parinacota; 1,0554546;0,95878946; 1,1565900
2020-06-21;25;Arica y Parinacota; 1,0729476;0,97812212; 1,1723713
2020-06-22;26;Arica y Parinacota; 1,1097538;1,01474421; 1,2081058
2020-06-23;26;Arica y Parinacota; 1,0545854;0,96032207; 1,1512013
2020-06-24;26;Arica y Parinacota; 1,0674540;0,97668894; 1,1619851
2020-06-25;26;Arica y Parinacota; 1,0575270;0,96655120; 1,1529561
2020-06-26;26;Arica y Parinacota; 1,0307089;0,94261119; 1,1218644
2020-06-27;26;Arica y Parinacota; 1,0460364;0,95832862; 1,1373979
2020-06-28;26;Arica y Parinacota; 1,0207727;0,93449626; 1,1094702
2020-06-29;27;Arica y Parinacota; 1,0266219;0,94101829; 1,1163863
2020-06-30;27;Arica y Parinacota; 1,0429100;0,95806406; 1,1313427
2020-07-01;27;Arica y Parinacota; 1,0480483;0,96251882; 1,1376630
2020-07-02;27;Arica y Parinacota; 1,1039359;1,01679874; 1,1947134
2020-07-03;27;Arica y Parinacota; 1,0887025;0,99880465; 1,1826838
2020-07-04;27;Arica y Parinacota; 1,1236332;1,03242254; 1,2182177
2020-07-05;27;Arica y Parinacota; 1,1197538;1,02588998; 1,2170932
2020-07-06;28;Arica y Parinacota; 1,1502687;1,05582527; 1,2483773
2020-07-07;28;Arica y Parinacota; 1,1349765;1,03798107; 1,2356491
2020-07-08;28;Arica y Parinacota; 1,1539295;1,05705454; 1,2571898
2020-07-09;28;Arica y Parinacota; 1,2115260;1,11003933; 1,3176296
2020-07-10;28;Arica y Parinacota; 1,1870276;1,07976827; 1,2994505
2020-07-11;28;Arica y Parinacota; 1,1593163;1,05381748; 1,2719195
2020-07-12;28;Arica y Parinacota; 1,1710900;1,07171422; 1,2788109
2020-07-13;29;Arica y Parinacota; 1,2159459;1,11410559; 1,3236452
2020-07-14;29;Arica y Parinacota; 1,2351670;1,12664263; 1,3478260
2020-07-15;29;Arica y Parinacota; 1,2263806;1,11287120; 1,3443281
2020-07-16;29;Arica y Parinacota; 1,2338704;1,12031258; 1,3524949
2020-07-17;29;Arica y Parinacota; 1,2270635;1,11482635; 1,3463682
2020-07-18;29;Arica y Parinacota; 1,1936627;1,08492494; 1,3105689
2020-07-19;29;Arica y Parinacota; 1,1338255;1,03582799; 1,2390913
2020-07-20;30;Arica y Parinacota; 1,1538154;1,06594701; 1,2493486
2020-07-21;30;Arica y Parinacota; 1,1935163;1,10669938; 1,2867413
2020-07-22;30;Arica y Parinacota; 1,1519518;1,06151451; 1,2442522
2020-07-23;30;Arica y Parinacota; 1,1522790;1,06666170; 1,2427648
2020-07-24;30;Arica y Parinacota; 1,2072099;1,12189932; 1,2965047
2020-07-25;30;Arica y Parinacota; 1,1888803;1,09611867; 1,2828839
2020-07-26;30;Arica y Parinacota; 1,2002319;1,10749117; 1,2965052
2020-07-27;31;Arica y Parinacota; 1,1415771;1,05038096; 1,2348506
