date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-04-04;Alto del Carmen;Atacama; 4,9496250; 0,120955766;18,4620970
2020-04-05;Alto del Carmen;Atacama; 5,0147314; 0,128186413;18,7633691
2020-04-06;Alto del Carmen;Atacama; 4,9841118; 0,128722456;18,5077567
2020-04-07;Alto del Carmen;Atacama; 4,9422598; 0,121376518;18,4204218
2020-04-08;Alto del Carmen;Atacama; 4,9761440; 0,119617634;18,2576906
2020-04-09;Alto del Carmen;Atacama; 4,9906028; 0,124116875;18,2766110
2020-04-10;Alto del Carmen;Atacama; 4,9894248; 0,127656082;18,3860194
2020-04-11;Alto del Carmen;Atacama; 5,0258395; 0,130650381;18,5678634
2020-04-12;Alto del Carmen;Atacama; 5,0225801; 0,127676538;18,3742494
2020-04-13;Alto del Carmen;Atacama; 4,9655921; 0,125240616;18,3612786
2020-04-14;Alto del Carmen;Atacama; 5,0062406; 0,122328759;18,5064355
2020-04-15;Alto del Carmen;Atacama; 5,0103795; 0,131403671;18,7819827
2020-04-16;Alto del Carmen;Atacama; 4,9549371; 0,121829838;18,5633106
2020-04-17;Alto del Carmen;Atacama; 5,0040044; 0,129719987;18,2888252
2020-04-18;Alto del Carmen;Atacama; 4,9494369; 0,120789454;18,4069080
2020-04-19;Alto del Carmen;Atacama; 4,9886428; 0,126794179;18,1415267
2020-04-20;Alto del Carmen;Atacama; 5,0006918; 0,128660159;18,7725904
2020-04-21;Alto del Carmen;Atacama; 5,0383062; 0,125258569;18,3686262
2020-04-22;Alto del Carmen;Atacama; 4,9713528; 0,128411867;18,7418931
2020-04-23;Alto del Carmen;Atacama; 4,9968494; 0,129364826;18,3998807
2020-04-24;Alto del Carmen;Atacama; 5,0204297; 0,121514407;18,6056491
2020-04-25;Alto del Carmen;Atacama; 5,0291424; 0,125875201;18,4901393
2020-04-26;Alto del Carmen;Atacama; 5,0353448; 0,122967164;18,5207481
2020-04-27;Alto del Carmen;Atacama; 4,9795253; 0,129126018;18,5248679
2020-04-28;Alto del Carmen;Atacama; 5,0173539; 0,130473043;18,7854761
2020-04-29;Alto del Carmen;Atacama; 4,9863567; 0,123907521;18,3373584
2020-04-30;Alto del Carmen;Atacama; 5,0148231; 0,130130404;18,2654911
2020-05-01;Alto del Carmen;Atacama; 4,9982310; 0,124362038;18,5545438
2020-05-02;Alto del Carmen;Atacama; 5,0498366; 0,123663749;18,6518565
2020-05-03;Alto del Carmen;Atacama; 5,0059685; 0,122357018;18,6876843
2020-05-04;Alto del Carmen;Atacama; 4,9874556; 0,126223720;18,5041945
2020-05-05;Alto del Carmen;Atacama; 4,9472905; 0,127345540;17,9382428
2020-05-06;Alto del Carmen;Atacama; 4,9582810; 0,123356332;18,2743877
2020-05-07;Alto del Carmen;Atacama; 4,9954307; 0,120732438;18,3222058
2020-05-08;Alto del Carmen;Atacama; 4,9843752; 0,130721379;18,5000990
2020-05-09;Alto del Carmen;Atacama; 4,9526931; 0,118452006;17,9827469
2020-05-10;Alto del Carmen;Atacama; 5,0216121; 0,120576751;18,4488049
2020-05-11;Alto del Carmen;Atacama; 5,0175553; 0,127244959;18,1591491
2020-05-12;Alto del Carmen;Atacama; 5,0235871; 0,111246827;18,3417898
2020-05-13;Alto del Carmen;Atacama; 4,9561955; 0,132129936;18,1148704
2020-05-14;Alto del Carmen;Atacama; 5,0143203; 0,128229234;18,6426509
2020-05-15;Alto del Carmen;Atacama; 5,0212719; 0,137922173;18,6437320
2020-05-16;Alto del Carmen;Atacama; 5,0185664; 0,118951750;18,3989189
2020-05-17;Alto del Carmen;Atacama; 4,9316618; 0,128950793;18,2682201
2020-05-18;Alto del Carmen;Atacama; 4,9947181; 0,125615475;18,6424219
2020-05-19;Alto del Carmen;Atacama; 5,0576474; 0,113941890;18,9087454
2020-05-20;Alto del Carmen;Atacama; 5,0806942; 0,135409746;18,5695917
2020-05-21;Alto del Carmen;Atacama; 4,9914495; 0,122641647;18,7412038
2020-05-22;Alto del Carmen;Atacama; 4,9963398; 0,121893873;18,5127396
2020-05-23;Alto del Carmen;Atacama; 5,0219566; 0,127929722;18,3008564
2020-05-24;Alto del Carmen;Atacama; 5,0123170; 0,117962604;18,3623560
2020-05-25;Alto del Carmen;Atacama; 5,0203377; 0,129092803;18,7493848
2020-05-26;Alto del Carmen;Atacama; 5,0417931; 0,128067843;18,6308519
2020-05-27;Alto del Carmen;Atacama; 5,0484180; 0,120232375;18,4997205
2020-05-28;Alto del Carmen;Atacama; 4,9473709; 0,137804423;18,1561294
2020-05-29;Alto del Carmen;Atacama; 4,9877585; 0,128407886;18,3754322
2020-05-30;Alto del Carmen;Atacama; 5,0113649; 0,120064688;18,4632103
2020-05-31;Alto del Carmen;Atacama; 5,0199932; 0,127507282;18,6062369
2020-06-01;Alto del Carmen;Atacama; 5,0148609; 0,125958590;18,4797088
2020-06-02;Alto del Carmen;Atacama; 5,0445832; 0,125659736;18,6517106
2020-06-03;Alto del Carmen;Atacama; 4,9635322; 0,127335351;18,3563046
2020-06-04;Alto del Carmen;Atacama; 9,9398803; 1,224685415;27,8413794
2020-06-05;Alto del Carmen;Atacama; 6,5183330; 0,701076873;19,8577972
2020-06-06;Alto del Carmen;Atacama; 4,3177195; 0,466280321;13,5082739
2020-06-07;Alto del Carmen;Atacama; 3,2209551; 0,354914136; 9,6439693
2020-06-08;Alto del Carmen;Atacama; 4,0016966; 0,798349795;10,1403219
2020-06-09;Alto del Carmen;Atacama; 3,1398010; 0,598213949; 7,9424553
2020-06-10;Alto del Carmen;Atacama; 2,4714793; 0,482073114; 6,2267798
2020-06-11;Alto del Carmen;Atacama; 2,1086418; 0,426952291; 5,2369075
2020-06-12;Alto del Carmen;Atacama; 1,8740984; 0,374584910; 4,5965415
2020-06-13;Alto del Carmen;Atacama; 2,3009229; 0,618550614; 5,1394564
2020-06-14;Alto del Carmen;Atacama; 2,0337288; 0,542347590; 4,5062339
2020-06-15;Alto del Carmen;Atacama; 2,2370352; 0,708118866; 4,6872269
2020-06-16;Alto del Carmen;Atacama; 1,9670443; 0,628060215; 4,1380830
2020-06-17;Alto del Carmen;Atacama; 1,7360372; 0,550038448; 3,5739338
2020-06-18;Alto del Carmen;Atacama; 1,2612927; 0,341899817; 2,8312203
2020-06-19;Alto del Carmen;Atacama; 1,5232875; 0,491875050; 3,1224633
2020-06-20;Alto del Carmen;Atacama; 1,4597974; 0,477413360; 2,9893176
2020-06-21;Alto del Carmen;Atacama; 1,3853946; 0,444634427; 2,8436780
2020-06-22;Alto del Carmen;Atacama; 1,3423423; 0,439465016; 2,7574079
2020-06-23;Alto del Carmen;Atacama; 1,3037867; 0,418995022; 2,6507395
2020-06-24;Alto del Carmen;Atacama; 1,2776453; 0,408068672; 2,6203085
2020-06-25;Alto del Carmen;Atacama; 1,2562008; 0,405790576; 2,5808401
2020-06-26;Alto del Carmen;Atacama; 1,2400960; 0,396793683; 2,5285448
2020-06-27;Alto del Carmen;Atacama; 0,9774451; 0,266165719; 2,1367149
2020-06-28;Alto del Carmen;Atacama; 1,0077907; 0,274511372; 2,2313542
2020-06-29;Alto del Carmen;Atacama; 0,7897394; 0,166257262; 1,9084272
2020-06-30;Alto del Carmen;Atacama; 0,8516036; 0,177448725; 2,0696002
2020-07-01;Alto del Carmen;Atacama; 0,9208516; 0,185149919; 2,2575862
2020-07-02;Alto del Carmen;Atacama; 0,9830077; 0,193509497; 2,3994682
2020-07-03;Alto del Carmen;Atacama; 0,7114522; 0,083385340; 1,9953448
2020-07-04;Alto del Carmen;Atacama; 0,7852020; 0,094444030; 2,2115016
2020-07-05;Alto del Carmen;Atacama; 1,3326388; 0,267755630; 3,2567466
2020-07-06;Alto del Carmen;Atacama; 0,9220732; 0,109679672; 2,5839632
2020-07-07;Alto del Carmen;Atacama; 0,9855748; 0,119901897; 2,8016964
2020-07-08;Alto del Carmen;Atacama; 1,0868109; 0,132834638; 3,0390020
2020-07-09;Alto del Carmen;Atacama; 1,7510443; 0,358362919; 4,2914393
2020-07-10;Alto del Carmen;Atacama; 1,7493575; 0,359838989; 4,2173319
2020-07-11;Alto del Carmen;Atacama; 2,2217121; 0,602416185; 4,9316418
2020-07-12;Alto del Carmen;Atacama; 1,9977451; 0,530358955; 4,4718853
2020-07-13;Alto del Carmen;Atacama; 1,7862134; 0,474060330; 3,9740187
2020-07-14;Alto del Carmen;Atacama; 1,6369790; 0,438605600; 3,6938002
2020-07-15;Alto del Carmen;Atacama; 1,9152167; 0,619179608; 3,9693055
2020-07-16;Alto del Carmen;Atacama; 1,7489351; 0,549983121; 3,6481019
2020-07-17;Alto del Carmen;Atacama; 1,5885786; 0,515752226; 3,3169241
2020-07-18;Alto del Carmen;Atacama; 1,4810779; 0,482597358; 3,0475070
2020-07-19;Alto del Carmen;Atacama; 1,1227008; 0,305248889; 2,4823063
2020-07-20;Alto del Carmen;Atacama; 1,1176082; 0,302263535; 2,4633890
2020-07-21;Alto del Carmen;Atacama; 1,1387345; 0,313476490; 2,5215569
2020-07-22;Alto del Carmen;Atacama; 1,1592772; 0,322725656; 2,5533215
2020-07-23;Alto del Carmen;Atacama; 0,8753609; 0,176951520; 2,1236503
2020-07-24;Alto del Carmen;Atacama; 0,9316217; 0,188941428; 2,2478064
2020-07-25;Alto del Carmen;Atacama; 0,6627230; 0,079374548; 1,8281917
2020-07-26;Alto del Carmen;Atacama; 1,1211956; 0,225998280; 2,7341405
2020-07-27;Alto del Carmen;Atacama; 1,1914974; 0,237398406; 2,8794032
2020-07-28;Alto del Carmen;Atacama; 1,2344545; 0,255985660; 2,9572120
2020-07-29;Alto del Carmen;Atacama; 0,8363989; 0,099736530; 2,3248259
2020-07-30;Alto del Carmen;Atacama; 0,9157997; 0,109509655; 2,5743037
2020-07-31;Alto del Carmen;Atacama; 1,0078246; 0,120900776; 2,8168944
2020-08-01;Alto del Carmen;Atacama; 1,1048758; 0,135391431; 3,0760661
2020-08-02;Alto del Carmen;Atacama; 1,1897034; 0,138568456; 3,2853452
2020-08-03;Alto del Carmen;Atacama; 1,2694494; 0,153133771; 3,5786498
2020-08-04;Alto del Carmen;Atacama; 1,3455820; 0,160804381; 3,7755937
2020-08-05;Alto del Carmen;Atacama; 1,4167024; 0,178429989; 3,9950372
2020-08-06;Alto del Carmen;Atacama; 1,4617267; 0,177772115; 4,0904518
2020-08-07;Alto del Carmen;Atacama; 1,5073534; 0,187513433; 4,1768197
2020-03-29;Alto Hospicio;Tarapacá; 4,9425722; 0,109909589;18,6027431
2020-03-30;Alto Hospicio;Tarapacá; 5,0007744; 0,120980500;18,6523908
2020-03-31;Alto Hospicio;Tarapacá; 5,0697153; 0,125543613;18,7111135
2020-04-01;Alto Hospicio;Tarapacá;10,0191022; 1,218227627;27,9892904
2020-04-02;Alto Hospicio;Tarapacá;10,0842535; 1,768200109;26,8513706
2020-04-03;Alto Hospicio;Tarapacá; 7,6354404; 1,540384106;21,2481009
2020-04-04;Alto Hospicio;Tarapacá; 5,5281127; 1,336505110;14,7262546
2020-04-05;Alto Hospicio;Tarapacá; 4,1240540; 1,188987095;10,0814462
2020-04-06;Alto Hospicio;Tarapacá; 2,8582847; 0,888495005; 6,5226711
2020-04-07;Alto Hospicio;Tarapacá; 2,1737816; 0,718487988; 4,6800795
2020-04-08;Alto Hospicio;Tarapacá; 2,1239003; 0,810492076; 4,2995732
2020-04-09;Alto Hospicio;Tarapacá; 2,0779339; 0,864110635; 3,9459496
2020-04-10;Alto Hospicio;Tarapacá; 2,4630939; 1,161245863; 4,2800085
2020-04-11;Alto Hospicio;Tarapacá; 2,2401942; 1,071918753; 3,9135748
2020-04-12;Alto Hospicio;Tarapacá; 2,1861870; 1,107754043; 3,7186924
2020-04-13;Alto Hospicio;Tarapacá; 1,9631038; 1,021240593; 3,2956588
